,type,time,a,e,i,aT,eT,iT,x,y,z,vx,vy,vz,latitude,longitude,altitude,q_dot
0,orbit,358200,6864.743878776134,0.0005790201014000347,51.60000000000009,6943.1,0.001,51.6,241.53254787842116,6687.407399246565,1514.1802426165907,-4.899127907252429,-1.1199456286910383,5.733543428087359,12.827099503053073,145.26799865856628,483849.0938334912,-84038521.51806968
0,orbit,358380,6864.81356345837,0.0005884547989770167,51.60000000000009,6943.1,0.001,51.6,-639.2583159142162,6353.89939796042,2509.181236378347,-4.854831627789779,-2.573316346190961,5.2851995427927845,21.57285464599665,153.83366173852167,485979.0176075436,-83888557.070848
0,orbit,358560,6864.88328630286,0.0005969834351807749,51.6000000000001,6943.1,0.001,51.6,-1494.5804614033643,5767.189327300348,3404.19863584913,-4.617097495044496,-3.9239206085247953,4.626333506868184,29.897593314773133,163.36929912592495,488836.1759133311,-83738855.11267881
0,orbit,358740,6864.952995128845,0.0006043056584446008,51.6000000000001,6943.1,0.001,51.6,-2290.3614246849675,4950.700101598113,4163.592456348329,-4.195483743423413,-5.117914306290331,3.7833113971866967,37.52639329599911,174.41949668536063,492023.62027434167,-83589596.38704766
0,orbit,358920,6865.0227237120125,0.0006101810684438651,51.60000000000009,6943.1,0.001,51.6,-2994.918464985349,3937.0094940606436,4757.147771149251,-3.6068933218410084,-6.107761248948399,2.7898408471858507,44.05952062274823,-172.3947352375966,495108.6904221177,-83440765.54279272
0,orbit,359100,6865.092470266299,0.0006144190978634028,51.60000000000008,6943.1,0.001,51.6,-3580.2225760171086,2766.5394296221534,5161.277186203631,-2.8748817447977117,-6.854130140150388,1.6856041989855324,48.93784277000988,-156.5975353756957,497689.03848179337,-83292410.94690184
0,orbit,359280,6865.162210077617,0.0006168845410234534,51.60000000000007,6943.1,0.001,51.6,-4023.0134002182585,1485.9333128165613,5359.955069165215,-2.02869871199303,-7.327452391993781,0.5146554792070169,51.50960107728359,-138.42333088136726,499452.52783164475,-83144616.40072139
0,orbit,359460,6865.231960659605,0.0006175008207586421,51.60000000000007,6943.1,0.001,51.6,-4305.720704609239,146.18817675256992,5345.346987279259,-1.10210487045184,-7.509079833424889,-0.6763513065860051,51.30637287697627,-119.34371581551075,500222.0896074902,-82997362.80412234
0,orbit,359640,6865.3017033052665,0.0006162486752375722,51.60000000000007,6943.1,0.001,51.6,-4417.15634098502,-1199.382161764894,5118.11053847519,-0.13201379601461502,-7.391999004549144,-1.8400291199989998,48.37118333857833,-101.45594985462445,499979.2198965773,-82850694.09390098
0,orbit,359820,6865.371416742112,0.000613168092661428,51.60000000000007,6943.1,0.001,51.6,-4352.950225021115,-2497.2706602915014,4687.357255732762,0.8429844405471918,-6.981077990577534,-2.9301441053453314,43.22447257329952,-86.05232079674073,498863.0256053619,-82704645.62830938
0,orbit,360000,6865.441117204032,0.0006083549418284834,51.60000000000007,6943.1,0.001,51.6,-4115.714379644665,-3695.9024534365435,4070.278917857572,1.7841582130754925,-6.292840866444409,-3.9034459152444128,36.51696099162997,-73.21922499522137,497145.18112148717,-82559160.70091964
0,orbit,360180,6865.510797397319,0.0006019630554662616,51.60000000000007,6943.1,0.001,51.6,-3714.9300043338594,-4747.678044518411,3291.4548312389356,2.654166767918776,-5.354783553638288,-4.721370696701584,28.78474674828525,-62.43316342702095,495184.539905631,-82414218.61612494
0,orbit,360360,6865.580463721295,0.000594200323598985,51.600000000000065,6943.1,0.001,51.6,-3166.5634278747384,-5610.854307112269,2381.8689691661493,3.4185305054587385,-4.2042624711806305,-5.351551754830982,20.405712864628494,-53.07770202795965,493368.1536095701,-82269757.26556703
0,orbit,360540,6865.650152936999,0.00058532325078703,51.600000000000065,6943.1,0.001,51.6,-2492.4272503145075,-6251.1903975382365,1377.676811918866,4.0469829825064805,-2.887002747111891,-5.7690813947554584,11.639802221272122,-44.624620920751255,492047.7205090327,-82125639.57819112
0,orbit,360720,6865.719813399036,0.0005756491869301162,51.600000000000065,6943.1,0.001,51.6,-1719.3126255269094,-6643.2953300042045,318.7710021271363,4.514653831043231,-1.4552861165328301,-5.957477627480933,2.6762801012526376,-36.64480517957167,491481.5650459109,-81981899.76129936
0,orbit,360900,6865.789481320216,0.0005655273436409507,51.600000000000065,6943.1,0.001,51.6,-877.9271782977327,-6771.625799379889,-752.7977495536713,4.803038891213785,0.034110476646003404,-5.909321128253904,-6.330293729056828,-28.76980565084272,491791.72873543575,-81838380.30747576
0,orbit,361080,6865.859198891407,0.0005553411929469892,51.600000000000065,6943.1,0.001,51.6,-1.6801973921120634,-6631.096394528178,-1794.482939043885,4.900721735113469,1.5221466076508665,-5.626539698116233,-15.232783568395291,-20.64519725530251,492943.48447867297,-81694903.48728548
0,orbit,361260,6865.928906226691,0.0005455127060487173,51.60000000000005,6943.1,0.001,51.6,874.6376155094135,-6227.2790928295035,-2764.9232019123374,4.803820113170399,2.9498357370400856,-5.120330558452591,-23.866270194355607,-11.883584016772742,494750.83424787316,-81551496.17079741
